id,name,street,adress,pow_teryt,gmina_town,phone,url
point-26940,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Modliborzycach,ul. Janowska 2,23-310 Modliborzyce,1424,winnica,Tel: 15 871-50-05,bskrasnik.pl
point-26620,Nadsański Bank Spółdzielczy Oddział w Jeżowem,ul. Jeżowe 224,37-430 Jeżowe,1424,winnica,Tel: 15 879-43-14,sanbank.pl
point-27116,Rejonowy Bank Spółdzielczy w Bychawie Punkt Kasowy w Żabiej Woli,Żabia Wola 66B,23-107 Strzyżewice,1424,winnica,Tel: 81 562-83-53,rbsbychawa.pl
point-25804,Bank Spółdzielczy w Jasionce Oddział w Kamieniu,Kamień 297,36-053 Kamień,1424,winnica,Tel: 17 855-70-43,bsjasionka.pl
point-24791,Bank Spółdzielczy w Tyczynie,ul. Mickiewicza 6,36-020 Tyczyn,1424,winnica,Tel: 17 221-92-10,bstyczyn.pl
point-26776,Bank Spółdzielczy w Tyczynie Oddział w Tyczynie,ul. Mickiewicza 6,36-020 Tyczyn,1424,winnica,Tel: 17 22-19-561,bstyczyn.pl
point-26379,Bank Spółdzielczy w Parczewie Oddział Jabłoń,ul. 3-go Maja 1,21-205 Jabłoń,1424,winnica,Tel: 83 356-00-05,bs.com.pl
point-27043,Bank Spółdzielczy w Lubartowie Oddział w Ostrowie Lubelskim,ul. Pod Lipami 4,21-110 Ostrów Lubelski,1424,winnica,Tel: 81 852-00-11,bslubartow.pl
point-25518,Bank Spółdzielczy w Białej Podlaskiej Agencja w Koroszczynie,Koroszczyn - Terminal samochodowy,21-550 Terespol,1424,winnica,Tel: 83 376-31-61,bsbialapodlaska.com
point-27125,Spółdzielczy Bank Powiatowy w Piaskach Filia w Głusku,ul. Handlowa 1A,20-387 Lublin,1424,winnica,Tel: 81 751-97-54,sbppiaski.pl
point-26954,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Modliborzycach Ekspozytura w Wierzchowiskach,Wierzchowiska I 63,23-310 Modliborzyce,1424,winnica,Tel: 15 871-61-24,bskrasnik.pl
point-26543,Bank Spółdzielczy w Rzeszowie I Filia Rzeszów,ul. Łukasiewicza 88,35-604 Rzeszów,1424,winnica,Tel: 17 857-52-30,bs.rzeszow.pl
point-26148,Bank Spółdzielczy w Łomazach Oddział w Piszczacu,ul. Włodawska 8,21-530 Piszczac,1424,winnica,Tel: 83 377-80-53,bslomazy.pl
point-27130,Spółdzielczy Bank Powiatowy w Piaskach Oddział Wólka,ul. Turystyczna 134,20-230 Lublin,1424,winnica,Tel: 81 746-31-15,sbppiaski.pl
point-25803,Bank Spółdzielczy w Jasionce Punkt Kasowy w Trzebownisku,Trzebownisko,36-001 Trzebownisko,1424,winnica,Tel: 17 771-21-02,bsjasionka.pl
point-26514,Bank Spółdzielczy w Radzyniu Podlaskim Filia Łabędzia w Lublinie,ul. Łabędzia 17,20-335 Lublin,1424,winnica,Tel: 81 444-48-40,bsradzyn.pl
point-26775,Bank Spółdzielczy w Tyczynie I Oddział w Rzeszowie,ul. Pelczara 6,35-312 Rzeszów,1424,winnica,Tel: 17 852-15-39,bstyczyn.pl
point-26090,Bank Spółdzielczy w Lubaczowie Oddział w Rzeszowie,Aleje Kopisto 8B/502,35-315 Rzeszów,1424,winnica,Tel: 17 700-02-05,bslubaczow.pl
point-26949,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Szastarce,Szastarka 59A,23-225 Szastarka,1424,winnica,Tel: 15 871-41-19,bskrasnik.pl
point-26107,Bank Spółdzielczy w Lubeni Filia w Rzeszowie przy I US,ul. Podwisłocze 42,35-309 Rzeszów,1424,winnica,Tel: 17 853-72-70,bslubenia.pl
point-26632,Nadsański Bank Spółdzielczy Oddział w Rzeszowie,ul. Podwisłocze 33,35-309 Rzeszów,1424,winnica,Tel: 17 858-60-30,sanbank.pl
point-25660,Bank Spółdzielczy w Dynowie Filia Rzeszów,Plac Wolności 17,35-073 Rzeszów,1424,winnica,Tel: 17 850-01-71,bsdynow.pl
point-27027,Bank Spółdzielczy w Janowie Lubelskim Punkt Obsługi Klienta w Polichnie,Polichna Druga 115,23-225 Polichna Druga,1424,winnica,Tel: 15 871-44-20,bsjl.pl
point-25794,Bank Spółdzielczy w Jarosławiu Oddział w Rzeszowie,ul. Grottgera 28,35-005 Rzeszów,1424,winnica,Tel: 17 853-42-22,bsjaroslaw.pl
point-26945,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Zakrzówku,ul. Kościuszki 16,23-213 Zakrzówek,1424,winnica,Tel: 81 821-50-84,bskrasnik.pl
point-27111,Rejonowy Bank Spółdzielczy w Bychawie Oddział w Strzyżewicach,Strzyżewice 107,23-107 Strzyżewice,1424,winnica,Tel: 81 566-60-02,rbsbychawa.pl
point-10085,Bank Polskiej Spółdzielczości,ul. Zygmuntowska 14,35-025 Rzeszów,1424,winnica,Tel: 17 864 19 00,bankbps.pl
point-24558,Bank Spółdzielczy w Rzeszowie,ul. płk Leopolda Lisa Kuli 16,35-025 Rzeszów,1424,winnica,Tel: 17 862-02-31,bs.rzeszow.pl
point-26953,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Szastarce Ekspozytura w Polichnie,Polichna II 115,23-225 Szastarka,1424,winnica,Tel: 15 871-45-74,bskrasnik.pl
point-26108,Bank Spółdzielczy w Lubeni IV Oddział w Rzeszowie,ul. Dąbrowskiego 19,35-036 Rzeszów,1424,winnica,Tel: 17 850-99-50,bslubenia.pl
point-27115,Rejonowy Bank Spółdzielczy w Bychawie Filia w Lublinie,ul. Wolska 8A,20-411 Lublin,1424,winnica,Tel: 81 532-81-78,rbsbychawa.pl
point-26104,Bank Spółdzielczy w Lubeni I Oddział w Rzeszowie,ul. Krzywoustego 4A,35-077 Rzeszów,1424,winnica,Tel: 17 850-40-36,bslubenia.pl
point-23818,Bank Spółdzielczy w Jasionce,Jasionka 71a,36-002 Jasionka,1424,winnica,Tel: 17 853-40-01,bsjasionka.pl
point-26730,Bank Spółdzielczy w Tarnobrzegu Oddział w Nisku,ul. Wolności 1,37-400 Nisko,1424,winnica,Tel: 15 841-20-71,bstarnobrzeg.pl
point-26633,Nadsański Bank Spółdzielczy Filia w Nisku,Plac Wolności 4,37-400 Nisko,1424,winnica,Tel: 15 841-40-43,sanbank.pl
point-25578,Bank Spółdzielczy w Błażowej Oddział w Rzeszowie,ul. Bohaterów 4,35-112 Rzeszów,1424,winnica,Tel: 17 221-22-20,bs-blazowa.pl
point-25802,Bank Spółdzielczy w Jasionce Punkt Kasowy w Zaczerniu,Zaczernie,36-062 Zaczernie,1424,winnica,Tel: 17 771-20-84,bsjasionka.pl
point-25700,Bank Spółdzielczy w Głogowie Małopolskim Punkt Kasowy w Rzeszowie,ul. Myśliwska 2,35-212 Rzeszów,1424,winnica,Tel: 17 860-20-35,bsglogowmlp.pl
point-26290,Bank Spółdzielczy w Niedrzwicy Dużej Oddział w Lublinie,ul. Krężnicka 159,20-518 Lublin,1424,winnica,Tel: 81 750-03-87,bsniedrzwicaduza.pl
point-26106,Bank Spółdzielczy w Lubeni III Oddział w Rzeszowie,ul. Solarza 9 A,35-118 Rzeszów,1424,winnica,Tel: 17 856-77-46,bslubenia.pl
point-25509,Bank Spółdzielczy w Białej Podlaskiej Oddział w Zalesiu,ul. Warszawska 34,21-512 Zalesie,1424,winnica,Tel: 83 375-75-23,bsbialapodlaska.com
point-26105,Bank Spółdzielczy w Lubeni II Oddział w Rzeszowie,ul. Ofiar Katynia 15,35-209 Rzeszów,1424,winnica,Tel: 17 860-05-88,bslubenia.pl
point-10081,Bank Polskiej Spółdzielczości,ul. Mieczysława Karłowicza 4,20-027 Lublin,1424,winnica,Tel: 81 531 95 00,bankbps.pl
point-24397,Bank Spółdzielczy w Parczewie,ul. Kościelna 27,21-200 Parczew,1424,winnica,Tel: 83 355-13-26,bs.com.pl
point-25507,Bank Spółdzielczy w Białej Podlaskiej Oddział w Rossoszu,ul. Batalionów Chłopskich 53a,21-533 Rossosz,1424,winnica,Tel: 83 378-45-20,bsbialapodlaska.com
point-25515,Bank Spółdzielczy w Białej Podlaskiej Oddział w Lublinie,ul. Ewangelicka 4,20-075 Lublin,1424,winnica,Tel: 81 534-67-75,bsbialapodlaska.com
point-26388,Bank Spółdzielczy w Parczewie Oddział Lublin,ul. Chodźki 17/3,20-093 Lublin,1424,winnica,Tel: 81 741-14-88,bs.com.pl
point-26296,Bank Spółdzielczy w Niemcach I Oddział w Lublinie,ul. Ceramiczna 1,20-150 Lublin,1424,winnica,Tel: 81 438-22-65,bsniemce.pl
point-26389,Bank Spółdzielczy w Parczewie Oddział Polna (Parczew),ul. Polna 67,21-200 Parczew,1424,winnica,Tel: 83 355-14-43,bs.com.pl
point-26287,Bank Spółdzielczy w Niechobrzu Ekspozytura w Rzeszowie,ul. Beskidzka 76a,35-083 Rzeszów,1424,winnica,Tel: 17 87-13-230,bsniechobrz.pl
point-26293,Bank Spółdzielczy w Niemcach Filia w Krasieninie,Kolonia Krasienin 79,21-025 Niemce,1424,winnica,Tel: 81 756-66-75,bsniemce.pl
point-24121,Bank Spółdzielczy w Lubeni,Lubenia 142,36-042 Lubenia,1424,winnica,Tel: 17 850-99-50,bslubenia.pl
point-20141,Bank Spółdzielczy w Łomazach,Plac Jagielloński 7,21-532 Łomazy,1424,winnica,Tel: 83 341-70-05,bslomazy.pl
point-26103,Bank Spółdzielczy w Lubeni Oddział w Boguchwale,ul. Kopernika 15 A,36-040 Boguchwała,1424,winnica,Tel: 17 870-10-60,bslubenia.pl
point-24309,Bank Spółdzielczy w Niemcach,ul. Lubelska 190,21-025 Niemce,1424,winnica,Tel: 81 756-17-30,bsniemce.pl
point-26295,Bank Spółdzielczy w Niemcach Oddział w Niemcach,ul. Lubelska 190,21-025 Niemce,1424,winnica,Tel: 81 756-17-30,bsniemce.pl
point-26285,Bank Spółdzielczy w Niechobrzu Filia w Boguchwale,ul. Suszyckich 6,36-040 Boguchwała,1424,winnica,Tel: 17 871-17-92,bsniechobrz.pl
point-26734,Bank Spółdzielczy w Tarnobrzegu Oddział w Nisku Filia w Pysznicy,ul. Wolności 261,37-403 Pysznica,1424,winnica,Tel: 15 841-00-11,bstarnobrzeg.pl
point-27030,Bank Spółdzielczy w Janowie Lubelskim Oddział w Potoku Wielkim,Potok Wielki 125,23-313 Potok Wielki,1424,winnica,Tel: 15 874-09-44,bsjl.pl
point-27126,Spółdzielczy Bank Powiatowy w Piaskach Oddział Lublin,ul. Z. Krasińskiego 2,20-709 Lublin,1424,winnica,Tel: 81 525-00-04,sbppiaski.pl
point-26513,Bank Spółdzielczy w Radzyniu Podlaskim Oddział w Lublinie,ul. Kawaleryjska 10 lok. 8,20-552 Lublin,1424,winnica,Tel: 81 442-78-10,bsradzyn.pl
point-26652,Bank Spółdzielczy w Strzyżowie Oddział w Niebylcu,Niebylec 170,38-114 Niebylec,1424,winnica,Tel: 17 277-30-79,bsstrzyzow.pl
point-26437,Bank Spółdzielczy w Poniatowej Oddział w Lublinie,ul. Nałęczowska 18,20-701 Lublin,1424,winnica,Tel: 81 533-71-79,bsponiatowa.pl
point-21906,Bank Spółdzielczy w Głogowie Małopolskim,ul. Rynek 23,36-060 Głogów Małopolski,1424,winnica,Tel: 17 851-72-13,bsglogowmlp.pl
point-25699,Bank Spółdzielczy w Głogowie Małopolskim Filia w Głogowie Małopolskim,ul. Rynek 51,36-060 Głogów Małopolski,1424,winnica,Tel: 17 851-73-30,bsglogowmlp.pl
point-24550,Bank Spółdzielczy w Rymanowie,ul. Rynek 14,38-480 Rymanów,1424,winnica,Tel: 13 435-50-10,bsrymanow.pl
point-26288,Bank Spółdzielczy w Niechobrzu Oddział w Kielanówce,Kielanówka 35F/1U,35-106 Rzeszów,1424,winnica,Tel: 17 740-10-44,bsniechobrz.pl
point-26944,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Wilkołazie,Wilkołaz I nr 41,23-212 Wilkołaz I,1424,winnica,Tel: 81 821-20-27,bskrasnik.pl
point-27048,Bank Spółdzielczy w Lubartowie Oddział w Lublinie,ul. Willowa 29,20-819 Lublin,1424,winnica,Tel: 81 466-78-80,bslubartow.pl
point-25969,Lubelski Bank Spółdzielczy Filia w Lublinie,ul. Gęsia 5/9,20-719 Lublin,1424,winnica,Tel: 695-636-944,lubelskibs.pl
point-27047,Bank Spółdzielczy w Lubartowie Oddział w Sernikach,Serniki 1A,21-107 Serniki,1424,winnica,Tel: 81 855-50-12,bslubartow.pl
point-25706,Bank Spółdzielczy w Głogowie Małopolskim Oddział w Raniżowie,ul. Armii Krajowej 4,36-130 Raniżów,1424,winnica,Tel: 17 228-50-76,bsglogowmlp.pl
point-24307,Bank Spółdzielczy w Niedrzwicy Dużej,ul. Lubelska 4,24-220 Niedrzwica Duża,1424,winnica,Tel: 81 517-50-12,bsniedrzwicaduza.pl
point-26505,Bank Spółdzielczy w Radzyniu Podlaskim Oddział w Milanowie,ul. Kościelna 1,21-210 Milanów,1424,winnica,Tel: 83 356-70-04,bsradzyn.pl
point-24303,Bank Spółdzielczy w Niechobrzu,Niechobrz 118,36-047 Niechobrz,1424,winnica,Tel: 17 859-14-00,bsniechobrz.pl
point-25702,Bank Spółdzielczy w Głogowie Małopolskim Oddział w Świlczy,Świlcza 162A,36-072 Świlcza,1424,winnica,Tel: 17 856-07-25,bsglogowmlp.pl
point-26627,Nadsański Bank Spółdzielczy POK w Stalowej Woli - Popiełuszki,ul. Popiełuszki 7,37-450 Stalowa Wola,1424,winnica,Tel: 15 844-72-62,sanbank.pl
point-26628,Nadsański Bank Spółdzielczy POK w Stalowej Woli - KEN,ul. KEN 13,37-450 Stalowa Wola,1424,winnica,Tel: 15 844-75-26,sanbank.pl
point-26952,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Ekspozytura w Rzeczycy Ziemiańskiej,Rzeczyca Ziemiańska 56,23-230 Trzydnik Duży,1424,winnica,Tel: 15 873-12-24,bskrasnik.pl
point-27046,Bank Spółdzielczy w Lubartowie Filia w Niedźwiadzie,Niedźwiada Kolonia 66,21-104 Niedźwiada,1424,winnica,Tel: 81 851-22-44,bslubartow.pl
point-26438,Bank Spółdzielczy w Poniatowej Oddział w Kozubszczyźnie,Kozubszczyzna 79,21-030 Kozubszczyzna,1424,winnica,Tel: 81 503-20-35,bsponiatowa.pl
point-26629,Nadsański Bank Spółdzielczy POK w Stalowej Woli - Siedlanowskiego,ul. Siedlanowskiego 3,37-450 Stalowa Wola,1424,winnica,Tel: 15 842-19-65,sanbank.pl
point-26630,Nadsański Bank Spółdzielczy POK w Stalowej Woli - Starostwo Powiatowe,ul. Podleśna 15,37-450 Stalowa Wola,1424,winnica,Tel: 15 844-77-05,sanbank.pl
point-24636,Nadsański Bank Spółdzielczy,ul. Okulickiego 56c,37-450 Stalowa Wola,1424,winnica,Tel: 15 842-10-27,sanbank.pl
point-26631,Nadsański Bank Spółdzielczy Oddział w Stalowej Woli,ul. Okulickiego 56c,37-450 Stalowa Wola,1424,winnica,Tel: 15 842-10-27,sanbank.pl
point-27041,Bank Spółdzielczy w Lubartowie,ul. Lubelska 95,21-100 Lubartów,1424,winnica,Tel: 81 855-04-00,bslubartow.pl
point-27049,Bank Spółdzielczy w Lubartowie II Oddział w Lubartowie,ul. Lubelska 95,21-100 Lubartów,1424,winnica,Tel: 81 855-04-10,bslubartow.pl
point-26384,Bank Spółdzielczy w Parczewie Oddział Siemień,ul. Kościelna 1a,21-220 Siemień,1424,winnica,Tel: 83 354-70-31,bs.com.pl
point-26386,Bank Spółdzielczy w Parczewie Oddział Niedźwiada,Niedźwiada 53,21-104 Niedźwiada,1424,winnica,Tel: 81 851-20-33,bs.com.pl
point-24952,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku,ul. Ogrodowa 5,23-200 Kraśnik,1424,winnica,Tel: 81 884-06-00,bskrasnik.pl
point-27050,Bank Spółdzielczy w Lubartowie I Oddział w Lubartowie,ul. Lubelska 30A,21-100 Lubartów,1424,winnica,Tel: 81 855-25-51,bslubartow.pl
point-26208,Bank Spółdzielczy w Międzyrzecu Podlaskim Oddział w Komarówce Podlaskiej,ul. Ks. Rudnickiego 3,21-311 Komarówka Podlaska,1424,winnica,Tel: 83 353-50-16,bsmiedzyrzec.pl
point-26511,Bank Spółdzielczy w Radzyniu Podlaskim Oddział w Komarówce Podlaskiej,ul. Krótka 2,21-311 Komarówka Podlaska,1424,winnica,Tel: 83 353-50-47,bsradzyn.pl
point-26624,Nadsański Bank Spółdzielczy POK w  Stalowej Woli - Rozwadów,ul. Rynek 3,37-450 Stalowa Wola,1424,winnica,Tel: 15 842-01-39,sanbank.pl
point-26936,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Ekspozytura nr 2 w Kraśniku,ul. Urzędowska 38E,23-200 Kraśnik,1424,winnica,Tel: 81 825-33-84,bskrasnik.pl
point-25703,Bank Spółdzielczy w Głogowie Małopolskim Punkt Kasowy w Bratkowicach,Bratkowice 382B,36-055 Bratkowice,1424,winnica,Tel: 17 855-10-08,bsglogowmlp.pl
point-26950,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Trzydniku,Trzydnik 15,23-230 Trzydnik,1424,winnica,Tel: 15 873-18-93,bskrasnik.pl
point-26650,Bank Spółdzielczy w Strzyżowie Oddział w Czudcu,ul. Jasielska 9,38-120 Czudec,1424,winnica,Tel: 17 277-10-17,bsstrzyzow.pl
point-26626,Nadsański Bank Spółdzielczy POK w Zaklikowie,ul. Zachodnia 13,37-470 Zaklików,1424,winnica,Tel: 15 873-87-50,sanbank.pl
point-26286,Bank Spółdzielczy w Niechobrzu Ekspozytura w Zgłobniu,Zgłobień,36-046 Zgłobień,1424,winnica,Tel: 17 871-60-97,bsniechobrz.pl
point-26941,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Zaklikowie,ul. Mickiewicza 1,37-470 Zaklików,1424,winnica,Tel: 15 873-84-10,bskrasnik.pl
point-26942,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Ekspozytura w Lipie,ul. Sandomierska 13,37-470 Zaklików,1424,winnica,Tel: 15 873-96-97,bskrasnik.pl
point-26619,Nadsański Bank Spółdzielczy Oddział w Bojanowie,ul. Parkowa 5,37-433 Bojanów,1424,winnica,Tel: 15 870-83-10,sanbank.pl
point-26149,Bank Spółdzielczy w Łomazach Oddział w Rokitnie,Rokitno 43,21-504 Rokitno,1424,winnica,Tel: 83 345-30-29,bslomazy.pl
point-26536,Bank Spółdzielczy w Rymanowie Oddział w Krośnie,ul. Bohaterów Westerplatte 20,38-400 Krosno,1424,winnica,Tel: 13 435-66-89,bsrymanow.pl
point-26539,Bank Spółdzielczy w Rymanowie Punkt Kasowy w Krośnie,ul. Bieszczadzka 1,38-400 Krosno,1424,winnica,Tel: 13 420-43-95,bsrymanow.pl
point-25546,Bank Spółdzielczy w Bieczu Filia w Krośnie,ul. Powstańców Warszawskich 13,38-400 Krosno,1424,winnica,Tel: 13 420-47-10,bsbiecz.pl
point-25635,Bank Spółdzielczy w Cycowie Oddział w Jastkowie,Aleja Warszawska 45,21-002 Panieńszczyzna,1424,winnica,Tel: 81 502-04-14,bscycow.pl
point-26289,Bank Spółdzielczy w Niedrzwicy Dużej Oddział w Borzechowie,Borzechów 5,24-224 Borzechów,1424,winnica,Tel: 81 511-10-04,bsniedrzwicaduza.pl
point-24668,Bank Spółdzielczy w Strzyżowie,ul. Słowackiego 36,38-100 Strzyżów,1424,winnica,Tel: 17 276-00-60,bsstrzyzow.pl
point-25510,Bank Spółdzielczy w Białej Podlaskiej Ekspozytura w Białej Podlaskiej,ul. Orzechowa 34,21-500 Biała Podlaska,1424,winnica,Tel: 83 344-71-60,bsbialapodlaska.com
point-26654,Bank Spółdzielczy w Strzyżowie Filia Strzyżów,ul. Rynek 4,38-100 Strzyżów,1424,winnica,Tel: 17 222-75-51,bsstrzyzow.pl
point-26153,Bank Spółdzielczy w Łomazach Filia w Białej Podlaskiej,ul. Handlowa 1,21-500 Biała Podlaska,1424,winnica,Tel: 83 342-02-71,bslomazy.pl
point-25547,Bank Spółdzielczy w Bieczu Filia w Krośnie,ul. Kisielewskiego 2,38-400 Krosno,1424,winnica,Tel: 13 432-35-90,bsbiecz.pl
point-23523,Bank Spółdzielczy w Białej Podlaskiej,ul. Kolejowa 5,21-500 Biała Podlaska,1424,winnica,Tel: 83 344-71-00,bsbialapodlaska.com
point-25516,Bank Spółdzielczy w Białej Podlaskiej Oddział w Białej Podlaskiej,ul. Kolejowa 5,21-500 Biała Podlaska,1424,winnica,Tel: 83 344-71-12,bsbialapodlaska.com
point-25701,Bank Spółdzielczy w Głogowie Małopolskim Oddział w Dzikowcu,ul. Dworska 62,36-122 Dzikowiec,1424,winnica,Tel: 17 227-03-55,bsglogowmlp.pl
point-26761,Bank Spółdzielczy w Trzebieszowie Filia w Białej Podlaskiej,ul. Brzeska 37,21-500 Biała Podlaska,1424,winnica,,bstrzebieszow.pl
point-26955,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Ekspozytura Nr 1 w Kraśniku,Al. Niepodległości 25E,23-204 Kraśnik,1424,winnica,Tel: 81 825-45-78,bskrasnik.pl
point-25517,Bank Spółdzielczy w Białej Podlaskiej Oddział w Białej Podlaskiej,ul. Moniuszki 10,21-500 Biała Podlaska,1424,winnica,Tel: 83 344-71-20,bsbialapodlaska.com
point-26951,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Trzydniku Ekspozytura w Olbięcinie,Olbięcin 136,23-230 Trzydnik Duży,1424,winnica,Tel: 15 873-14-21,bskrasnik.pl
point-25519,Bank Spółdzielczy w Białej Podlaskiej Oddział w Białej Podlaskiej,ul. Janowska 28,21-500 Biała Podlaska,1424,winnica,Tel: 83 342-63-22,bsbialapodlaska.com
point-26937,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Ekspozytura nr 3 w Kraśniku,ul. Ks. Zielińskiego 1,23-210 Kraśnik,1424,winnica,Tel: 81 826-09-22,bskrasnik.pl
point-26263,Bank Spółdzielczy w Nałęczowie Filia w Bełżycach,ul. Bychawska 1,24-200 Bełżyce,1424,winnica,Tel: 81 517-32-29,bsnaleczow.pl
point-26508,Bank Spółdzielczy w Radzyniu Podlaskim Oddział w Wohyniu,ul. Piłsudskiego 18,21-310 Wohyń,1424,winnica,Tel: 83 353-00-24,bsradzyn.pl
point-27109,Rejonowy Bank Spółdzielczy w Bychawie Oddział w Bełżycach,ul. Lubelska 64,24-200 Bełżyce,1424,winnica,Tel: 81 517-22-18,rbsbychawa.pl
point-25511,Bank Spółdzielczy w Białej Podlaskiej Ekspozytura w Białej Podlaskiej,ul. Terebelska 60B,21-500 Biała Podlaska,1424,winnica,Tel: 83 344-71-65,bsbialapodlaska.com
point-25514,Bank Spółdzielczy w Białej Podlaskiej Punkt Kasowy w Białej Podlaskiej,ul. Terebelska 57/65,21-500 Biała Podlaska,1424,winnica,Tel: 83 344-71-54,bsbialapodlaska.com
point-25639,Bank Spółdzielczy w Cycowie Punkt Obsługi Klienta w Tomaszowicach,Tomaszowice kol. 48,21-008 Tomaszowice,1424,winnica,Tel: 81 502-99-00,bscycow.pl
point-26506,Bank Spółdzielczy w Radzyniu Podlaskim Oddział w Ostrówku,Ostrówek-Kolonia 35,21-102 Ostrówek,1424,winnica,Tel: 81 856-20-04,bsradzyn.pl
point-26943,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Urzędowie,ul. Partyzantów 1,23-250 Urzędów,1424,winnica,Tel: 81 822-50-13,bskrasnik.pl
point-26552,Bank Spółdzielczy w Sędziszowie Młp. Oddział w Iwierzycach,Iwierzyce 186i,39-124 Sędziszów Małopolski,1424,winnica,Tel: 17 222-10-08,bssedziszow.pl
point-26537,Bank Spółdzielczy w Rymanowie Punkt Kasowy w Zręcinie,ul. Łukasiewicza 18,38-457 Zręcin,1424,winnica,Tel: 13 431-90-38,bsrymanow.pl
point-27042,Bank Spółdzielczy w Lubartowie Oddział w Kamionce,ul. Lubartowska 5,21-132 Kamionka,1424,winnica,Tel: 81 852-74-08,bslubartow.pl
point-26535,Bank Spółdzielczy w Rymanowie Oddział w Chorkówce,Chorkówka 2,38-458 Chorkówka,1424,winnica,Tel: 13 431-30-28,bsrymanow.pl
point-26856,Bank Spółdzielczy w Zaleszanach Oddział w Radomyślu nad Sanem,ul. Rynek Duży 9,37-455 Radomyśl nad Sanem,1424,winnica,Tel: 15 845-43-09,bszaleszany.pl
point-23949,Bank Spółdzielczy w Kolbuszowej,ul. Kościuszki 22,36-100 Kolbuszowa,1424,winnica,Tel: 17 227-02-51,bs-kolbuszowa.pl
point-25935,Bank Spółdzielczy w Kolbuszowej Filia w Kolbuszowej,Plac Wolności 59,36-100 Kolbuszowa,1424,winnica,Tel: 17 227-44-75,bs-kolbuszowa.pl
point-26938,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Dzierzkowicach,Rynek 83,23-251 Dzierzkowice,1424,winnica,Tel: 81 822-10-10,bskrasnik.pl
point-26509,Bank Spółdzielczy w Radzyniu Podlaskim Oddział w Czemiernikach,ul. Radzyńska 21,21-306 Czemierniki,1424,winnica,Tel: 83 351-30-15,bsradzyn.pl
point-26857,Bank Spółdzielczy w Zaleszanach Filia w Grębowie,ul. Rynek 27,39-410 Grębów,1424,winnica,Tel: 15 811-22-02,bszaleszany.pl
point-26204,Bank Spółdzielczy w Międzyrzecu Podlaskim Oddział w Drelowie,Plac Bankowy 2,21-570 Drelów,1424,winnica,Tel: 83 372-00-05,bsmiedzyrzec.pl
point-26260,Bank Spółdzielczy w Nałęczowie Punkt Kasowy w Sadurkach,Sadurki,24-150 Sadurki,1424,winnica,Tel: 81 501-77-05,bsnaleczow.pl
point-25058,Bank Spółdzielczy w Lubartowie Oddział w Firleju,ul. Partyzancka 2,21-136 Firlej,1424,winnica,Tel: 81 857-50-38,bslubartow.pl
point-26436,Bank Spółdzielczy w Poniatowej Oddział w Wojciechowie,Wojciechów 140,24-204 Wojciechów,1424,winnica,Tel: 81 517-72-55,bsponiatowa.pl
point-26262,Bank Spółdzielczy w Nałęczowie Filia w Garbowie,ul. Młyńska 1F,21-080 Garbów,1424,winnica,Tel: 81 501-92-28,bsnaleczow.pl
point-25505,Bank Spółdzielczy w Białej Podlaskiej Oddział w Janowie Podlaskim,ul. 1 Maja 16,21-505 Janów Podlaski,1424,winnica,Tel: 83 341-30-32,bsbialapodlaska.com
point-26292,Bank Spółdzielczy w Niemcach Oddział w Garbowie,ul. Młyńska 5,21-080 Garbów,1424,winnica,Tel: 81 501-80-58,bsniemce.pl
point-26948,Bank Spółdzielczy Ziemi Kraśnickiej w Kraśniku Oddział w Gościeradowie,Gościeradów 59,23-275 Gościeradów,1424,winnica,Tel: 15 838-11-12,bskrasnik.pl
point-26540,Bank Spółdzielczy w Rymanowie Oddział w Jedliczu,ul. Rynek 3,38-460 Jedlicze,1424,winnica,Tel: 13 435-20-16,bsrymanow.pl
point-24872,Bank Spółdzielczy w Zaleszanach,Plac Kościuszki 1,37-415 Zaleszany,1424,winnica,Tel: 15 845-07-16,bszaleszany.pl
point-24569,Bank Spółdzielczy w Sędziszowie Młp.,ul. 3 Maja 18,39-120 Sędziszów Małopolski,1424,winnica,Tel: 17 221-64-26,bssedziszow.pl
point-26553,Bank Spółdzielczy w Sędziszowie Młp. Filia w Sędziszowie Małopolskim,ul. Fabryczna 3,39-120 Sędziszów Małopolski,1424,winnica,Tel: 17 221-63-76,bssedziszow.pl
